ticker,company,target_from,target_to,action,rating_from,rating_to,time,rating_from_score,rating_to_score,rating_delta,rating_magnitude,target_delta,target_growth,year,month,day,weekday,weekday_num,quarter
GNRC,Generac,250.0,240.0,target lowered by,Buy,Buy,2025-09-26 00:30:06,2.0,2.0,0.0,0.0,-10.0,-0.04,2025,9,26,Friday,4,3
QGEN,QIAGEN,55.0,53.0,target set by,Overweight,Overweight,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,-2.0,-0.03636363636363636,2025,10,3,Friday,4,4
GOVX,GeoVax Labs,9.0,9.0,reiterated by,Buy,Buy,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,28,Sunday,6,3
CNS,Cohen & Steers,66.0,68.0,target raised by,Underperform,Underperform,2025-10-03 00:30:07,-3.0,-3.0,0.0,0.0,2.0,0.030303030303030304,2025,10,3,Friday,4,4
CACI,CACI International,550.0,620.0,target raised by,Buy,Buy,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,70.0,0.12727272727272726,2025,10,25,Saturday,5,4
FANG,Diamondback Energy,183.0,176.0,target lowered by,Outperform,Outperform,2025-09-16 00:30:10,2.0,2.0,0.0,0.0,-7.0,-0.03825136612021858,2025,9,16,Tuesday,1,3
NPKI,NPK International,10.0,12.0,reiterated by,Buy,Buy,2025-08-13 00:30:07,2.0,2.0,0.0,0.0,2.0,0.2,2025,8,13,Wednesday,2,3
VOYG,Voyager Technologies,50.0,41.0,target lowered by,Buy,Buy,2025-08-26 00:30:04,2.0,2.0,0.0,0.0,-9.0,-0.18,2025,8,26,Tuesday,1,3
DAR,Darling Ingredients,42.0,44.0,target raised by,Buy,Buy,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,2.0,0.047619047619047616,2025,10,25,Saturday,5,4
CINF,Cincinnati Financial,167.0,168.0,target raised by,Outperform,Outperform,2025-08-06 00:30:07,2.0,2.0,0.0,0.0,1.0,0.005988023952095809,2025,8,6,Wednesday,2,3
IAG,Iamgold,8.5,15.0,target raised by,Sector Perform,Sector Perform,2025-10-24 00:30:05,,,,,6.5,0.7647058823529411,2025,10,24,Friday,4,4
MDLZ,Mondelez International,70.0,70.0,downgraded by,Buy,Hold,2025-10-03 00:30:06,2.0,0.0,-2.0,2.0,0.0,0.0,2025,10,3,Friday,4,4
RSKD,Riskified,5.75,5.0,target lowered by,Neutral,Neutral,2025-08-20 00:30:06,0.0,0.0,0.0,0.0,-0.75,-0.13043478260869565,2025,8,20,Wednesday,2,3
ALK,Alaska Air Group,60.0,58.0,target set by,Positive,Positive,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,-2.0,-0.03333333333333333,2025,10,6,Monday,0,4
SAFE,Safehold,17.0,17.0,target set by,Neutral,Neutral,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
LTC,LTC Properties,38.0,38.0,initiated by,Neutral,Neutral,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
RSG,Republic Services,240.0,240.0,initiated by,Equal Weight,Equal Weight,2025-09-22 00:30:13,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,22,Monday,0,3
SBH,Sally Beauty,15.0,19.0,target raised by,Buy,Buy,2025-09-16 00:30:10,2.0,2.0,0.0,0.0,4.0,0.26666666666666666,2025,9,16,Tuesday,1,3
INTR,Inter & Co. Inc.,8.1,9.2,reiterated by,Buy,Buy,2025-08-13 00:30:07,2.0,2.0,0.0,0.0,1.0999999999999996,0.13580246913580243,2025,8,13,Wednesday,2,3
CVI,CVR Energy,27.0,29.0,reiterated by,Neutral,Underperform,2025-09-16 00:30:10,0.0,-3.0,-3.0,3.0,2.0,0.07407407407407407,2025,9,16,Tuesday,1,3
TRS,TriMas,45.0,45.0,target set by,Overweight,Overweight,2025-08-13 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,13,Wednesday,2,3
BNTC,Benitec Biopharma,20.0,20.0,reiterated by,Market Outperform,Market Outperform,2025-09-25 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,25,Thursday,3,3
CART,Maplebear,56.0,49.0,target lowered by,Buy,Buy,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,-7.0,-0.125,2025,10,25,Saturday,5,4
PUMP,ProPetro,6.5,5.0,target lowered by,Neutral,Neutral,2025-09-10 00:30:05,0.0,0.0,0.0,0.0,-1.5,-0.23076923076923078,2025,9,10,Wednesday,2,3
BYND,Beyond Meat,2.0,1.5,target lowered by,Underperform,Underperform,2025-10-25 00:30:05,-3.0,-3.0,0.0,0.0,-0.5,-0.25,2025,10,25,Saturday,5,4
EBS,Emergent Biosolutions,15.0,15.0,reiterated by,Buy,Buy,2025-09-04 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,4,Thursday,3,3
SMTC,Semtech,75.0,75.0,initiated by,Buy,Buy,2025-10-02 00:30:10,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
MTB,M&T Bank,222.0,225.0,target raised by,Outperform,Outperform,2025-10-01 00:30:06,2.0,2.0,0.0,0.0,3.0,0.013513513513513514,2025,10,1,Wednesday,2,4
HON,Honeywell International,212.0,218.0,target raised by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,6.0,0.02830188679245283,2025,10,25,Saturday,5,4
CMA,Comerica,71.0,70.0,target lowered by,Underperform,Underperform,2025-10-01 00:30:06,-3.0,-3.0,0.0,0.0,-1.0,-0.014084507042253521,2025,10,1,Wednesday,2,4
FSBC,Five Star Bancorp,32.0,33.0,target raised by,Market Perform,Market Perform,2025-07-29 00:30:08,0.0,0.0,0.0,0.0,1.0,0.03125,2025,7,29,Tuesday,1,3
INFY,American Noble Gas,12.0,12.0,initiated by,Sell,Sell,2025-09-04 00:30:06,-2.0,-2.0,0.0,0.0,0.0,0.0,2025,9,4,Thursday,3,3
MITT,AG Mortgage Investment Trust,8.75,9.0,target raised by,Buy,Buy,2025-09-04 00:30:06,2.0,2.0,0.0,0.0,0.25,0.02857142857142857,2025,9,4,Thursday,3,3
VCYT,Veracyte,28.0,28.0,target set by,Underweight,Underweight,2025-08-09 00:30:09,-2.0,-2.0,0.0,0.0,0.0,0.0,2025,8,9,Saturday,5,3
SHAK,Shake Shack,140.0,104.0,target lowered by,Neutral,Neutral,2025-10-24 00:30:05,0.0,0.0,0.0,0.0,-36.0,-0.2571428571428571,2025,10,24,Friday,4,4
BRX,Brixmor Property Group,30.0,31.0,target raised by,Sector Outperform,Sector Outperform,2025-09-16 00:30:09,2.0,2.0,0.0,0.0,1.0,0.03333333333333333,2025,9,16,Tuesday,1,3
RAPT,Rapt Therapeutics,16.0,37.0,upgraded by,Market Perform,Outperform,2025-09-28 00:30:11,0.0,2.0,2.0,2.0,21.0,1.3125,2025,9,28,Sunday,6,3
XNCR,Xencor,6.0,6.0,initiated by,Underweight,Underweight,2025-09-18 00:30:07,-2.0,-2.0,0.0,0.0,0.0,0.0,2025,9,18,Thursday,3,3
FTNT,Fortinet,78.0,67.0,reiterated by,Equal Weight,Underweight,2025-09-03 00:30:05,0.0,-2.0,-2.0,2.0,-11.0,-0.14102564102564102,2025,9,3,Wednesday,2,3
EWBC,East West Bancorp,112.0,116.0,target raised by,Hold,Hold,2025-10-24 00:30:05,0.0,0.0,0.0,0.0,4.0,0.03571428571428571,2025,10,24,Friday,4,4
HBNC,Horizon Bancorp (IN),19.0,22.0,target raised by,Overweight,Overweight,2025-09-03 00:30:05,2.0,2.0,0.0,0.0,3.0,0.15789473684210525,2025,9,3,Wednesday,2,3
STNG,Scorpio Tankers,60.0,66.0,target raised by,Buy,Buy,2025-10-01 00:30:06,2.0,2.0,0.0,0.0,6.0,0.1,2025,10,1,Wednesday,2,4
SANA,Sana Biotechnology,5.0,5.0,initiated by,Outperform,Outperform,2025-09-25 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,25,Thursday,3,3
TRU,TransUnion,78.0,86.0,target raised by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,8.0,0.10256410256410256,2025,10,25,Saturday,5,4
PRME,Prime Medicine,12.0,10.0,target lowered by,Buy,Buy,2025-08-09 00:30:10,2.0,2.0,0.0,0.0,-2.0,-0.16666666666666666,2025,8,9,Saturday,5,3
GLOB,Globant,120.0,75.0,target lowered by,Neutral,Neutral,2025-08-21 00:30:06,0.0,0.0,0.0,0.0,-45.0,-0.375,2025,8,21,Thursday,3,3
SDGR,Schrodinger,28.0,19.0,target lowered by,Equal Weight,Equal Weight,2025-08-19 00:30:05,0.0,0.0,0.0,0.0,-9.0,-0.32142857142857145,2025,8,19,Tuesday,1,3
WRB,W.R. Berkley,82.0,82.0,initiated by,Overweight,Overweight,2025-08-13 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,13,Wednesday,2,3
NEWT,NewtekOne,12.0,13.0,reiterated by,Market Perform,Market Perform,2025-09-22 00:30:13,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,2025,9,22,Monday,0,3
NTB,Bank of N.T. Butterfield & Son,54.0,50.0,reiterated by,Overweight,Equal Weight,2025-09-30 00:30:08,2.0,0.0,-2.0,2.0,-4.0,-0.07407407407407407,2025,9,30,Tuesday,1,3
MOB,Mobilicom,10.0,10.0,initiated by,Buy,Buy,2025-09-03 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,3,Wednesday,2,3
CADE,Cadence Bank,38.0,47.0,target raised by,Overweight,Overweight,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,9.0,0.23684210526315788,2025,9,30,Tuesday,1,3
RCEL,Avita Medical,14.0,14.0,reiterated by,Buy,Buy,2025-09-16 00:30:10,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,16,Tuesday,1,3
S,SentinelOne,29.0,29.0,reiterated by,Market Outperform,Market Outperform,2025-09-10 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,10,Wednesday,2,3
ASPN,Aspen Aerogels,7.0,16.0,downgraded by,Equal Weight,Underweight,2025-08-12 00:30:05,0.0,-2.0,-2.0,2.0,9.0,1.2857142857142858,2025,8,12,Tuesday,1,3
STRL,Sterling Infrastructure,265.0,355.0,target raised by,Buy,Buy,2025-08-07 00:30:07,2.0,2.0,0.0,0.0,90.0,0.33962264150943394,2025,8,7,Thursday,3,3
TEL,TE Connectivity,228.0,263.0,target raised by,Buy,Buy,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,35.0,0.15350877192982457,2025,9,30,Tuesday,1,3
CROX,Crocs,95.0,75.0,downgraded by,Overweight,Neutral,2025-09-23 00:30:07,2.0,0.0,-2.0,2.0,-20.0,-0.21052631578947367,2025,9,23,Tuesday,1,3
VAC,Marriott Vacations Worldwide,128.0,127.0,target lowered by,Buy,Buy,2025-08-22 00:30:05,2.0,2.0,0.0,0.0,-1.0,-0.0078125,2025,8,22,Friday,4,3
WBD,Warner Bros. Discovery,13.0,22.0,target raised by,Outperform,Outperform,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,9.0,0.6923076923076923,2025,10,3,Friday,4,4
PAL,Proficient Auto Logistics,12.0,12.0,reiterated by,Outperform,Outperform,2025-09-24 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
BTBT,Bit Digital,7.0,7.0,reiterated by,Buy,Buy,2025-08-19 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,19,Tuesday,1,3
LASR,nLight,27.5,33.5,target raised by,Overweight,Overweight,2025-09-16 00:30:09,2.0,2.0,0.0,0.0,6.0,0.21818181818181817,2025,9,16,Tuesday,1,3
ALT,Altimmune,12.0,12.0,reiterated by,Buy,Buy,2025-08-14 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,14,Thursday,3,3
SURG,SurgePays,9.0,9.5,target raised by,Buy,Buy,2025-10-06 00:30:12,2.0,2.0,0.0,0.0,0.5,0.05555555555555555,2025,10,6,Monday,0,4
JYNT,Joint,20.0,18.0,target lowered by,Buy,Buy,2025-08-09 00:30:09,2.0,2.0,0.0,0.0,-2.0,-0.1,2025,8,9,Saturday,5,3
WFRD,Weatherford International,73.0,81.0,target raised by,Overweight,Overweight,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,8.0,0.1095890410958904,2025,10,25,Saturday,5,4
UNH,UnitedHealth Group,325.0,395.0,target raised by,Overweight,Overweight,2025-09-15 00:30:04,2.0,2.0,0.0,0.0,70.0,0.2153846153846154,2025,9,15,Monday,0,3
EXC,Exelon,50.0,49.0,target lowered by,Equal Weight,Equal Weight,2025-09-26 00:30:05,0.0,0.0,0.0,0.0,-1.0,-0.02,2025,9,26,Friday,4,3
ESAB,ESAB,150.0,150.0,initiated by,Buy,Buy,2025-09-08 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,8,Monday,0,3
AGL,Agilon Health,4.0,1.4,reiterated by,Outperform,Market Perform,2025-08-21 00:30:06,2.0,0.0,-2.0,2.0,-2.6,-0.65,2025,8,21,Thursday,3,3
DASH,DoorDash,326.0,340.0,target raised by,Buy,Buy,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,14.0,0.04294478527607362,2025,10,24,Friday,4,4
PPL,PPL,39.0,38.0,target lowered by,Overweight,Overweight,2025-09-26 00:30:05,2.0,2.0,0.0,0.0,-1.0,-0.02564102564102564,2025,9,26,Friday,4,3
RPD,Rapid7,28.0,22.0,target lowered by,Equal Weight,Equal Weight,2025-09-03 00:30:05,0.0,0.0,0.0,0.0,-6.0,-0.21428571428571427,2025,9,3,Wednesday,2,3
AMSF,AMERISAFE,54.0,50.0,target lowered by,Hold,Hold,2025-07-29 00:30:08,0.0,0.0,0.0,0.0,-4.0,-0.07407407407407407,2025,7,29,Tuesday,1,3
WLDN,Willdan Group,85.0,120.0,target raised by,Outperform,Outperform,2025-08-09 00:30:09,2.0,2.0,0.0,0.0,35.0,0.4117647058823529,2025,8,9,Saturday,5,3
RBA,RB Global,112.0,113.0,target raised by,Sector Perform,Sector Perform,2025-08-08 00:30:09,,,,,1.0,0.008928571428571428,2025,8,8,Friday,4,3
GROV,Grove Collaborative,3.0,1.5,target lowered by,Buy,Buy,2025-08-09 00:30:09,2.0,2.0,0.0,0.0,-1.5,-0.5,2025,8,9,Saturday,5,3
MATX,Matson,115.0,115.0,reiterated by,Hold,Hold,2025-08-03 00:30:07,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,3,Sunday,6,3
AIR,AAR,86.0,93.0,target raised by,Overweight,Overweight,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,7.0,0.08139534883720931,2025,9,30,Tuesday,1,3
HAS,Hasbro,85.0,87.0,target raised by,Overweight,Overweight,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,2.0,0.023529411764705882,2025,10,25,Saturday,5,4
FRGE,Forge Global,30.0,34.0,target raised by,Buy,Buy,2025-08-07 00:30:07,2.0,2.0,0.0,0.0,4.0,0.13333333333333333,2025,8,7,Thursday,3,3
DT,Dynatrace,65.0,65.0,initiated by,Overweight,Overweight,2025-10-01 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,1,Wednesday,2,4
DD,DuPont de Nemours,92.0,93.0,target raised by,Overweight,Overweight,2025-09-23 00:30:07,2.0,2.0,0.0,0.0,1.0,0.010869565217391304,2025,9,23,Tuesday,1,3
PEPG,PepGen,7.0,9.0,target raised by,Outperform,Outperform,2025-09-26 00:30:05,2.0,2.0,0.0,0.0,2.0,0.2857142857142857,2025,9,26,Friday,4,3
LVO,LiveOne,1.5,1.3,target lowered by,Buy,Buy,2025-09-16 00:30:09,2.0,2.0,0.0,0.0,-0.19999999999999996,-0.1333333333333333,2025,9,16,Tuesday,1,3
FCPT,Four Corners Property Trust,29.0,27.0,reiterated by,Overweight,Equal Weight,2025-09-12 00:30:05,2.0,0.0,-2.0,2.0,-2.0,-0.06896551724137931,2025,9,12,Friday,4,3
ERJ,Embraer-Empresa Brasileira de Aeronautica,55.0,65.0,target raised by,Buy,Buy,2025-09-12 00:30:05,2.0,2.0,0.0,0.0,10.0,0.18181818181818182,2025,9,12,Friday,4,3
EVLV,Evolv Technologies,7.0,9.0,target raised by,Overweight,Overweight,2025-08-17 00:30:05,2.0,2.0,0.0,0.0,2.0,0.2857142857142857,2025,8,17,Sunday,6,3
PDFS,PDF Solutions,24.0,24.0,reiterated by,Buy,Buy,2025-09-24 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
SN,SharkNinja,142.0,136.0,target lowered by,Overweight,Overweight,2025-10-01 00:30:06,2.0,2.0,0.0,0.0,-6.0,-0.04225352112676056,2025,10,1,Wednesday,2,4
CIFR,Cipher Mining,10.0,15.0,target raised by,Buy,Buy,2025-10-01 00:30:06,2.0,2.0,0.0,0.0,5.0,0.5,2025,10,1,Wednesday,2,4
BA,Boeing,249.0,282.0,target raised by,Outperform,Outperform,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,33.0,0.13253012048192772,2025,10,3,Friday,4,4
VFS,VinFast Auto,5.5,5.5,reiterated by,Buy,Buy,2025-09-08 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,8,Monday,0,3
COO,Cooper Companies,64.0,64.0,target set by,Sell,Sell,2025-10-02 00:30:09,-2.0,-2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
LFMD,LifeMD,14.0,13.0,target lowered by,Buy,Buy,2025-08-08 00:30:08,2.0,2.0,0.0,0.0,-1.0,-0.07142857142857142,2025,8,8,Friday,4,3
VRNT,Verint Systems,29.0,20.5,reiterated by,Outperform,Sector Perform,2025-08-27 00:30:04,2.0,,,,-8.5,-0.29310344827586204,2025,8,27,Wednesday,2,3
CMRC,Commerce.com,10.0,10.0,reiterated by,Buy,Buy,2025-08-21 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,21,Thursday,3,3
BBSI,Barrett Business Services,45.0,49.0,target raised by,Outperform,Outperform,2025-08-08 00:30:08,2.0,2.0,0.0,0.0,4.0,0.08888888888888889,2025,8,8,Friday,4,3
HOOD,Robinhood Markets,139.0,157.0,target raised by,Buy,Buy,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,18.0,0.12949640287769784,2025,10,3,Friday,4,4
BABA,Alibaba Group,155.0,200.0,target raised by,Outperform,Outperform,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,45.0,0.2903225806451613,2025,10,3,Friday,4,4
PRTA,Prothena,29.0,11.0,target lowered by,Market Outperform,Market Outperform,2025-09-03 00:30:05,2.0,2.0,0.0,0.0,-18.0,-0.6206896551724138,2025,9,3,Wednesday,2,3
TDS,Telephone and Data Systems,49.0,50.0,target raised by,Outperform,Outperform,2025-08-13 00:30:06,2.0,2.0,0.0,0.0,1.0,0.02040816326530612,2025,8,13,Wednesday,2,3
CSGS,CSG Systems International,66.0,70.0,target raised by,Buy,Buy,2025-08-09 00:30:10,2.0,2.0,0.0,0.0,4.0,0.06060606060606061,2025,8,9,Saturday,5,3
ORIC,Oric Pharmaceuticals,18.0,18.0,initiated by,Buy,Buy,2025-09-05 00:30:04,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,5,Friday,4,3
HCM,HUTCHMED,18.0,13.75,downgraded by,Equal Weight,Underweight,2025-09-23 00:30:07,0.0,-2.0,-2.0,2.0,-4.25,-0.2361111111111111,2025,9,23,Tuesday,1,3
WCC,WESCO International,225.0,255.0,target raised by,Outperform,Outperform,2025-09-08 00:30:05,2.0,2.0,0.0,0.0,30.0,0.13333333333333333,2025,9,8,Monday,0,3
AIT,Applied Industrial Technologies,275.0,290.0,target raised by,Buy,Buy,2025-08-25 00:30:04,2.0,2.0,0.0,0.0,15.0,0.05454545454545454,2025,8,25,Monday,0,3
HASI,HA Sustainable Infrastructure Capital,42.0,45.0,target raised by,Overweight,Overweight,2025-09-22 00:30:13,2.0,2.0,0.0,0.0,3.0,0.07142857142857142,2025,9,22,Monday,0,3
GRMN,Garmin,285.0,305.0,target raised by,Strong-Buy,Strong-Buy,2025-10-01 00:30:06,3.0,3.0,0.0,0.0,20.0,0.07017543859649122,2025,10,1,Wednesday,2,4
GD,General Dynamics,285.0,350.0,target raised by,Overweight,Overweight,2025-07-30 00:30:12,2.0,2.0,0.0,0.0,65.0,0.22807017543859648,2025,7,30,Wednesday,2,3
LULU,lululemon athletica,223.0,185.0,target lowered by,Equal Weight,Equal Weight,2025-10-01 00:30:06,0.0,0.0,0.0,0.0,-38.0,-0.17040358744394618,2025,10,1,Wednesday,2,4
CALM,Cal-Maine Foods,105.0,97.0,target lowered by,Market Perform,Market Perform,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,-8.0,-0.0761904761904762,2025,10,6,Monday,0,4
CSW,CSW Industrials,320.0,290.0,target lowered by,Neutral,Neutral,2025-10-06 00:30:12,0.0,0.0,0.0,0.0,-30.0,-0.09375,2025,10,6,Monday,0,4
BNGO,Bionano Genomics,10.0,11.0,reiterated by,Buy,Buy,2025-08-19 00:30:05,2.0,2.0,0.0,0.0,1.0,0.1,2025,8,19,Tuesday,1,3
DFH,Dream Finders Homes,27.0,30.0,target raised by,Neutral,Neutral,2025-09-19 00:30:05,0.0,0.0,0.0,0.0,3.0,0.1111111111111111,2025,9,19,Friday,4,3
CLMB,Climb Global Solutions,136.0,136.0,reiterated by,Outperform,Outperform,2025-09-12 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,12,Friday,4,3
CLS,Celestica,238.0,238.0,reiterated by,Hold,Hold,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4
TREX,Trex,73.0,71.0,target lowered by,Neutral,Neutral,2025-08-07 00:30:07,0.0,0.0,0.0,0.0,-2.0,-0.0273972602739726,2025,8,7,Thursday,3,3
FLNG,Flex LNG,23.0,23.0,reiterated by,Hold,Hold,2025-08-21 00:30:05,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,21,Thursday,3,3
STGW,Stagwell,8.0,7.0,target lowered by,Equal Weight,Equal Weight,2025-08-03 00:30:08,0.0,0.0,0.0,0.0,-1.0,-0.125,2025,8,3,Sunday,6,3
BR,Broadridge Financial Solutions,250.0,280.0,target raised by,Neutral,Neutral,2025-08-09 00:30:09,0.0,0.0,0.0,0.0,30.0,0.12,2025,8,9,Saturday,5,3
CARR,Carrier Global,76.0,66.0,target lowered by,Neutral,Neutral,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,-10.0,-0.13157894736842105,2025,10,2,Thursday,3,4
AVBH,Avidbank,31.0,31.0,initiated by,Overweight,Overweight,2025-09-03 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,3,Wednesday,2,3
INSP,Inspire Medical Systems,230.0,89.0,target set by,Buy,Neutral,2025-09-23 00:30:07,2.0,0.0,-2.0,2.0,-141.0,-0.6130434782608696,2025,9,23,Tuesday,1,3
DERM,Journey Medical,13.0,13.0,initiated by,Buy,Buy,2025-08-26 00:30:04,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,26,Tuesday,1,3
ONB,Old National Bancorp,27.0,26.0,target lowered by,Buy,Buy,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,-1.0,-0.037037037037037035,2025,10,24,Friday,4,4
SBRA,Sabra Healthcare REIT,20.0,20.0,initiated by,Neutral,Neutral,2025-10-02 00:30:10,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
INO,Inovio Pharmaceuticals,3.0,3.0,reiterated by,Neutral,Neutral,2025-08-15 00:30:05,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,15,Friday,4,3
CASI,CASI Pharmaceuticals,4.0,4.0,reiterated by,Buy,Buy,2025-09-04 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,4,Thursday,3,3
ONEW,OneWater Marine,16.0,17.0,target raised by,Overweight,Overweight,2025-08-03 00:30:07,2.0,2.0,0.0,0.0,1.0,0.0625,2025,8,3,Sunday,6,3
IBCP,Independent Bank,35.0,37.0,target raised by,Neutral,Neutral,2025-07-28 00:30:06,0.0,0.0,0.0,0.0,2.0,0.05714285714285714,2025,7,28,Monday,0,3
AMCR,Amcor,11.1,10.0,initiated by,Overweight,Overweight,2025-09-22 00:30:13,2.0,2.0,0.0,0.0,-1.0999999999999996,-0.09909909909909907,2025,9,22,Monday,0,3
ADNT,Adient,24.0,31.0,upgraded by,Equal Weight,Overweight,2025-09-26 00:30:05,0.0,2.0,2.0,2.0,7.0,0.2916666666666667,2025,9,26,Friday,4,3
CLNN,Clene,23.0,23.0,reiterated by,Buy,Buy,2025-09-26 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,26,Friday,4,3
FBIZ,First Business Financial Services,55.0,58.0,target raised by,Overweight,Overweight,2025-07-30 00:30:12,2.0,2.0,0.0,0.0,3.0,0.05454545454545454,2025,7,30,Wednesday,2,3
BOH,Bank of Hawaii,71.0,71.0,initiated by,Neutral,Neutral,2025-08-22 00:30:05,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,22,Friday,4,3
KKR,KKR & Co. Inc.,148.0,148.0,initiated by,Outperform,Outperform,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4
VRE,Veris Residential,17.5,18.0,target raised by,In-Line,In-Line,2025-07-28 00:30:06,0.0,0.0,0.0,0.0,0.5,0.02857142857142857,2025,7,28,Monday,0,3
BMI,Badger Meter,230.0,230.0,initiated by,Overweight,Overweight,2025-09-10 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,10,Wednesday,2,3
GPI,Group 1 Automotive,560.0,545.0,target lowered by,Buy,Buy,2025-09-11 00:30:14,2.0,2.0,0.0,0.0,-15.0,-0.026785714285714284,2025,9,11,Thursday,3,3
EU,enCore Energy,2.75,4.0,target raised by,Buy,Buy,2025-08-13 00:30:06,2.0,2.0,0.0,0.0,1.25,0.45454545454545453,2025,8,13,Wednesday,2,3
BILL,BILL,55.0,60.0,target raised by,Outperform,Outperform,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,5.0,0.09090909090909091,2025,10,25,Saturday,5,4
RWAY,Runway Growth Finance,10.5,10.0,target lowered by,Neutral,Neutral,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,-0.5,-0.047619047619047616,2025,10,2,Thursday,3,4
CRBP,Corbus Pharmaceuticals,40.0,40.0,reiterated by,Buy,Buy,2025-09-18 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,18,Thursday,3,3
ARAY,Accuray,4.0,5.0,reiterated by,Buy,Buy,2025-08-15 00:30:05,2.0,2.0,0.0,0.0,1.0,0.25,2025,8,15,Friday,4,3
MCRB,Seres Therapeutics,14.0,22.0,target raised by,Buy,Buy,2025-09-25 00:30:05,2.0,2.0,0.0,0.0,8.0,0.5714285714285714,2025,9,25,Thursday,3,3
HOMB,Home BancShares,32.0,32.0,initiated by,Neutral,Neutral,2025-09-11 00:30:14,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,11,Thursday,3,3
RKLB,Rocket Lab,55.0,55.0,reiterated by,Buy,Buy,2025-09-04 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,4,Thursday,3,3
VALN,Valneva,14.0,13.0,target lowered by,Buy,Buy,2025-09-09 00:30:06,2.0,2.0,0.0,0.0,-1.0,-0.07142857142857142,2025,9,9,Tuesday,1,3
SYRE,Spyre Therapeutics,43.0,43.0,initiated by,Buy,Buy,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,28,Sunday,6,3
