target_from,target_to,rating_from_score,rating_to_score,rating_delta,rating_magnitude,target_delta,target_growth,relative_growth,last_close
35.0,34.0,2,2,0,0,-1.0,-0.0285714285714285,-1.6463960881118815,26.891321182250977
3.0,3.0,2,2,0,0,0.0,0.0,-1.0,2.490000009536743
3.0,2.0,0,0,0,0,-1.0,-0.3333333333333333,-1.6463960881118815,1.1799999475479126
10.0,15.0,2,2,0,0,5.0,0.5,2.2319804405594073,9.970000267028809
50.0,50.0,2,2,0,0,0.0,0.0,-1.0,33.38999938964844
13.0,13.0,2,2,0,0,0.0,0.0,-1.0,8.479999542236328
70.0,85.0,2,2,0,0,15.0,0.2142857142857142,8.695941321678221,73.5999984741211
185.0,190.0,0,0,0,0,5.0,0.027027027027027,2.2319804405594073,179.3300018310547
17.0,18.0,0,0,0,0,1.0,0.0588235294117647,-0.3536039118881185,16.399999618530273
34.0,27.0,0,-2,-2,2,-7.0,-0.2058823529411764,-5.524772616783171,27.530000686645508
398.0,469.0,0,2,2,2,71.0,0.1783919597989949,44.89412225594358,400.3133850097656
270.0,280.0,2,2,0,0,10.0,0.037037037037037,5.4639608811188145,251.1699981689453
26.0,26.0,2,2,0,0,0.0,0.0,-1.0,18.510000228881836
425.0,485.0,2,2,0,0,60.0,0.1411764705882353,37.78376528671289,417.9800109863281
20.0,21.0,0,0,0,0,1.0,0.05,-0.3536039118881185,19.969999313354492
24.0,25.5,0,0,0,0,1.5,0.0625,-0.0304058678321778,20.944860458374023
66.0,66.0,2,2,0,0,0.0,0.0,-1.0,34.369998931884766
95.0,114.0,2,2,0,0,19.0,0.2,11.281525674125747,82.83999633789062
21.0,18.0,2,2,0,0,-3.0,-0.1428571428571428,-2.9391882643356446,8.289999961853027
23.0,37.0,0,0,0,0,14.0,0.6086956521739131,8.04954523356634,37.31999969482422
15.0,15.0,2,2,0,0,0.0,0.0,-1.0,5.329999923706055
44.0,46.0,2,2,0,0,2.0,0.0454545454545454,0.2927921762237629,42.189998626708984
44.0,45.0,0,0,0,0,1.0,0.0227272727272727,-0.3536039118881185,43.81999969482422
4.0,4.0,0,2,2,2,0.0,0.0,-1.0,1.2899999618530271
16.0,17.0,-3,-3,0,0,1.0,0.0625,-0.3536039118881185,18.450000762939453
34.0,35.0,0,0,0,0,1.0,0.0294117647058823,-0.3536039118881185,35.130001068115234
3.25,3.25,0,0,0,0,0.0,0.0,-1.0,3.009999990463257
33.0,35.0,0,0,0,0,2.0,0.0606060606060606,0.2927921762237629,32.63999938964844
30.0,30.0,0,0,0,0,0.0,0.0,-1.0,29.182626724243164
19.0,18.0,2,2,0,0,-1.0,-0.0526315789473684,-1.6463960881118815,8.899999618530273
8.0,8.0,0,0,0,0,0.0,0.0,-1.0,7.460000038146973
42.0,42.0,2,2,0,0,0.0,0.0,-1.0,36.31999969482422
41.0,46.0,0,0,0,0,5.0,0.1219512195121951,2.2319804405594073,47.9900016784668
290.0,330.0,0,2,2,2,40.0,0.1379310344827586,24.85584352447526,282.67999267578125
138.0,147.0,0,0,0,0,9.0,0.0652173913043478,4.817564793006933,139.27899169921875
113.0,108.0,0,0,0,0,-5.0,-0.0442477876106194,-4.231980440559408,102.91999816894533
4.0,4.0,2,2,0,0,0.0,0.0,-1.0,3.4200000762939453
13.0,15.0,2,2,0,0,2.0,0.1538461538461538,0.2927921762237629,10.989999771118164
262.0,263.0,-2,-2,0,0,1.0,0.0038167938931297,-0.3536039118881185,269.5400085449219
78.0,79.0,0,0,0,0,1.0,0.0128205128205128,-0.3536039118881185,66.83999633789062
10.0,10.0,2,2,0,0,0.0,0.0,-1.0,5.139999866485596
8.0,10.0,2,2,0,0,2.0,0.25,0.2927921762237629,6.619999885559082
26.0,25.0,0,2,2,2,-1.0,-0.0384615384615384,-1.6463960881118815,22.040000915527344
18.0,23.0,2,2,0,0,5.0,0.2777777777777778,2.2319804405594073,18.920000076293945
70.0,70.0,2,2,0,0,0.0,0.0,-1.0,44.90999984741211
35.0,27.0,2,2,0,0,-8.0,-0.2285714285714285,-6.171168704895052,18.90999984741211
23.0,24.0,0,0,0,0,1.0,0.0434782608695652,-0.3536039118881185,22.12065696716309
315.0,245.0,0,0,0,0,-70.0,-0.2222222222222222,-46.24772616783171,295.20001220703125
500.0,580.0,2,2,0,0,80.0,0.16,50.71168704895051,495.9500122070313
40.0,40.0,0,0,0,0,0.0,0.0,-1.0,36.130001068115234
44.0,50.0,2,2,0,0,6.0,0.1363636363636363,2.8783765286712883,39.7599983215332
56.0,80.0,2,2,0,0,24.0,0.4285714285714285,14.513506114685155,65.77999877929688
4.1,4.6,0,0,0,0,0.5,0.1219512195121951,-0.6768019559440592,7.159999847412109
7.25,7.5,0,0,0,0,0.25,0.0344827586206896,-0.8384009779720296,7.630361080169678
6.0,5.0,0,0,0,0,-1.0,-0.1666666666666666,-1.6463960881118815,1.440000057220459
42.0,45.0,2,2,0,0,3.0,0.0714285714285714,0.9391882643356444,41.029998779296875
6.0,8.0,-2,-2,0,0,2.0,0.3333333333333333,0.2927921762237629,9.449999809265137
1.0,1.15,0,0,0,0,0.1499999999999999,0.1499999999999999,-0.903040586783218,1.2999999523162842
34.0,36.0,2,2,0,0,2.0,0.0588235294117647,0.2927921762237629,33.09000015258789
26.0,28.25,0,0,0,0,2.25,0.0865384615384615,0.4543911982517333,27.809999465942383
7.0,6.0,0,0,0,0,-1.0,-0.1428571428571428,-1.6463960881118815,1.899999976158142
35.0,48.0,2,2,0,0,13.0,0.3714285714285714,7.403149145454458,42.130001068115234
17.0,17.0,2,2,0,0,0.0,0.0,-1.0,14.579999923706056
77.0,77.0,0,0,0,0,0.0,0.0,-1.0,74.5999984741211
35.0,31.0,0,0,0,0,-4.0,-0.1142857142857142,-3.585584352447526,28.219999313354492
19.0,19.0,0,0,0,0,0.0,0.0,-1.0,17.110000610351562
80.0,85.0,2,2,0,0,5.0,0.0625,2.2319804405594073,74.80854797363281
14.0,13.0,0,0,0,0,-1.0,-0.0714285714285714,-1.6463960881118815,15.640000343322754
16.0,19.0,0,2,2,2,3.0,0.1875,0.9391882643356444,13.43679904937744
80.0,80.0,2,2,0,0,0.0,0.0,-1.0,60.68000030517578
75.0,89.0,0,0,0,0,14.0,0.1866666666666666,8.04954523356634,97.1999969482422
85.0,105.0,2,2,0,0,20.0,0.2352941176470588,11.927921762237627,60.33000183105469
10.6,11.8,0,0,0,0,1.200000000000001,0.1132075471698114,-0.2243246942657415,10.899999618530272
19.0,22.0,2,2,0,0,3.0,0.1578947368421052,0.9391882643356444,13.020000457763672
22.0,22.0,2,2,0,0,0.0,0.0,-1.0,6.349999904632568
480.0,460.0,2,2,0,0,-20.0,-0.0416666666666666,-13.927921762237627,379.5
220.0,220.0,2,0,-2,2,0.0,0.0,-1.0,222.8300018310547
95.0,109.0,2,2,0,0,14.0,0.1473684210526315,8.04954523356634,97.7020492553711
5.5,8.0,2,2,0,0,2.5,0.4545454545454545,0.6159902202797036,6.489999771118164
7.0,6.0,2,0,-2,2,-1.0,-0.1428571428571428,-1.6463960881118815,4.860000133514404
11.0,12.0,0,0,0,0,1.0,0.0909090909090909,-0.3536039118881185,11.470000267028809
153.0,152.0,2,2,0,0,-1.0,-0.0065359477124183,-1.6463960881118815,136.59402465820312
75.0,75.0,2,2,0,0,0.0,0.0,-1.0,5.150000095367432
19.0,18.0,0,0,0,0,-1.0,-0.0526315789473684,-1.6463960881118815,16.077739715576172
14.0,13.0,0,0,0,0,-1.0,-0.0714285714285714,-1.6463960881118815,12.279999732971191
28.0,25.0,2,2,0,0,-3.0,-0.1071428571428571,-2.9391882643356446,4.880000114440918
5.5,6.0,2,2,0,0,0.5,0.0909090909090909,-0.6768019559440592,3.849999904632568
106.0,107.0,2,0,-2,2,1.0,0.0094339622641509,-0.3536039118881185,98.79561614990234
3.5,3.5,2,2,0,0,0.0,0.0,-1.0,1.2100000381469729
6.0,8.0,2,2,0,0,2.0,0.3333333333333333,0.2927921762237629,3.2100000381469727
69.0,65.0,0,0,0,0,-4.0,-0.0579710144927536,-3.585584352447526,59.7599983215332
43.0,42.0,0,0,0,0,-1.0,-0.0232558139534883,-1.6463960881118815,45.33000183105469
53.0,54.0,2,2,0,0,1.0,0.0188679245283018,-0.3536039118881185,30.86000061035156
12.0,12.0,0,0,0,0,0.0,0.0,-1.0,11.09000015258789
17.0,15.0,2,2,0,0,-2.0,-0.1176470588235294,-2.292792176223763,9.029999732971191
260.0,275.0,2,2,0,0,15.0,0.0576923076923076,8.695941321678221,225.52037048339844
67.0,57.0,2,2,0,0,-10.0,-0.1492537313432835,-7.4639608811188145,46.38999938964844
162.0,165.0,0,0,0,0,3.0,0.0185185185185185,0.9391882643356444,171.0500030517578
11.0,11.0,0,0,0,0,0.0,0.0,-1.0,10.0
225.0,220.0,0,0,0,0,-5.0,-0.0222222222222222,-4.231980440559408,209.9868927001953
185.0,198.0,2,2,0,0,13.0,0.0702702702702702,7.403149145454458,182.9900054931641
45.0,44.0,2,2,0,0,-1.0,-0.0222222222222222,-1.6463960881118815,33.54159164428711
68.0,66.0,2,2,0,0,-2.0,-0.0294117647058823,-2.292792176223763,53.70000076293945
25.0,28.5,2,2,0,0,3.5,0.14,1.2623863083915852,25.780000686645508
8.0,6.5,-2,-2,0,0,-1.5,-0.1875,-1.969594132167822,6.491875171661377
27.0,45.0,2,2,0,0,18.0,0.6666666666666666,10.635129586013866,30.420000076293945
19.0,19.0,0,0,0,0,0.0,0.0,-1.0,17.1200008392334
150.0,160.0,2,2,0,0,10.0,0.0666666666666666,5.4639608811188145,129.1300048828125
9.0,10.0,0,0,0,0,1.0,0.1111111111111111,-0.3536039118881185,14.050000190734863
10.0,10.0,0,2,2,2,0.0,0.0,-1.0,6.214216709136963
10.0,11.0,2,2,0,0,1.0,0.1,-0.3536039118881185,8.520000457763672
33.0,30.0,2,2,0,0,-3.0,-0.0909090909090909,-2.9391882643356446,23.100000381469727
40.0,40.0,2,2,0,0,0.0,0.0,-1.0,35.328704833984375
79.0,100.0,2,2,0,0,21.0,0.2658227848101265,12.57431785034951,87.36000061035156
335.0,300.0,2,2,0,0,-35.0,-0.1044776119402985,-23.62386308391585,252.8500061035156
15.0,13.0,2,2,0,0,-2.0,-0.1333333333333333,-2.292792176223763,9.220000267028809
45.0,42.0,2,2,0,0,-3.0,-0.0666666666666666,-2.9391882643356446,37.900001525878906
418.0,418.0,0,0,0,0,0.0,0.0,-1.0,423.1300048828125
17.0,17.0,2,2,0,0,0.0,0.0,-1.0,14.800000190734863
4.0,3.0,2,2,0,0,-1.0,-0.25,-1.6463960881118815,1.9700000286102295
7.5,8.0,0,0,0,0,0.5,0.0666666666666666,-0.6768019559440592,7.210000038146973
92.0,86.0,0,0,0,0,-6.0,-0.0652173913043478,-4.878376528671289,78.66000366210938
168.0,134.0,0,0,0,0,-34.0,-0.2023809523809523,-22.97746699580397,112.33000183105467
36.0,40.0,2,2,0,0,4.0,0.1111111111111111,1.5855843524475255,33.560001373291016
200.0,180.0,0,0,0,0,-20.0,-0.1,-13.927921762237627,165.05999755859375
140.0,140.0,2,2,0,0,0.0,0.0,-1.0,111.8499984741211
7.0,6.75,2,2,0,0,-0.25,-0.0357142857142857,-1.1615990220279704,3.9600000381469727
16.0,20.0,-2,-2,0,0,4.0,0.25,1.5855843524475255,19.780000686645508
21.0,22.0,0,0,0,0,1.0,0.0476190476190476,-0.3536039118881185,19.469999313354492
8.0,8.5,2,2,0,0,0.5,0.0625,-0.6768019559440592,6.630000114440918
7.0,8.0,2,2,0,0,1.0,0.1428571428571428,-0.3536039118881185,4.980000019073486
7.5,7.75,2,2,0,0,0.25,0.0333333333333333,-0.8384009779720296,0.8199999928474426
27.0,27.0,2,2,0,0,0.0,0.0,-1.0,20.81855010986328
15.5,17.5,0,0,0,0,2.0,0.1290322580645161,0.2927921762237629,17.205232620239258
88.0,92.0,0,0,0,0,4.0,0.0454545454545454,1.5855843524475255,84.62999725341797
25.0,25.0,2,2,0,0,0.0,0.0,-1.0,15.800000190734863
720.0,720.0,0,0,0,0,0.0,0.0,-1.0,633.8400268554688
68.0,61.0,2,2,0,0,-7.0,-0.1029411764705882,-5.524772616783171,49.630001068115234
117.0,115.0,0,0,0,0,-2.0,-0.017094017094017,-2.292792176223763,105.93000030517578
20.0,22.0,2,2,0,0,2.0,0.1,0.2927921762237629,14.770000457763672
10.0,10.0,2,0,-2,2,0.0,0.0,-1.0,7.75
330.0,330.0,2,2,0,0,0.0,0.0,-1.0,273.19000244140625
128.0,137.0,0,2,2,2,9.0,0.0703125,4.817564793006933,124.37999725341795
245.0,265.0,0,0,0,0,20.0,0.0816326530612244,11.927921762237627,284.6000061035156
40.0,43.0,2,2,0,0,3.0,0.075,0.9391882643356444,36.95000076293945
98.0,95.0,2,2,0,0,-3.0,-0.0306122448979591,-2.9391882643356446,88.18000030517578
320.0,350.0,2,2,0,0,30.0,0.09375,18.391882643356443,305.25701904296875
84.0,84.0,0,0,0,0,0.0,0.0,-1.0,76.93418884277344
6.0,6.0,0,2,2,2,0.0,0.0,-1.0,1.809999942779541
27.0,22.0,0,0,0,0,-5.0,-0.1851851851851851,-4.231980440559408,21.18000030517578
3.5,2.5,-2,-2,0,0,-1.0,-0.2857142857142857,-1.6463960881118815,2.7300000190734863
38.0,34.0,0,0,0,0,-4.0,-0.1052631578947368,-3.585584352447526,31.222110748291016
159.0,159.0,2,2,0,0,0.0,0.0,-1.0,136.61073303222656
150.0,160.0,0,2,2,2,10.0,0.0666666666666666,5.4639608811188145,134.10000610351562
0.0,947.0,0,0,0,0,947.0,0.0,611.1370954419517,917.3400268554688
36.0,36.0,2,2,0,0,0.0,0.0,-1.0,15.300000190734863
39.5,49.0,2,0,-2,2,9.5,0.240506329113924,5.140762837062874,45.57282257080078
8.0,4.0,2,0,-2,2,-4.0,-0.5,-3.585584352447526,2.880000114440918
10.0,10.0,0,0,0,0,0.0,0.0,-1.0,8.199999809265137
32.0,36.0,2,2,0,0,4.0,0.125,1.5855843524475255,34.540000915527344
1.7,2.3,0,0,0,0,0.5999999999999999,0.3529411764705881,-0.6121623471328712,2.25
12.0,14.0,2,2,0,0,2.0,0.1666666666666666,0.2927921762237629,9.609999656677246
46.0,45.0,2,2,0,0,-1.0,-0.0217391304347826,-1.6463960881118815,38.5099983215332
44.0,39.0,0,0,0,0,-5.0,-0.1136363636363636,-4.231980440559408,34.98500061035156
312.0,317.0,0,0,0,0,5.0,0.016025641025641,2.2319804405594073,290.80999755859375
120.0,140.0,2,2,0,0,20.0,0.1666666666666666,11.927921762237627,123.9499969482422
10.0,10.0,0,0,0,0,0.0,0.0,-1.0,8.550000190734863
30.0,28.0,0,0,0,0,-2.0,-0.0666666666666666,-2.292792176223763,25.13999938964844
9.8,10.0,-2,-2,0,0,0.1999999999999993,0.020408163265306,-0.8707207823776242,13.710000038146973
2.0,2.0,-2,-2,0,0,0.0,0.0,-1.0,2.4000000953674316
40.0,42.0,2,2,0,0,2.0,0.05,0.2927921762237629,35.869998931884766
16.5,17.0,2,2,0,0,0.5,0.0303030303030303,-0.6768019559440592,9.18000030517578
6.0,6.0,2,2,0,0,0.0,0.0,-1.0,4.840000152587891
125.0,133.0,0,0,0,0,8.0,0.064,4.171168704895051,117.94000244140624
38.0,41.0,0,0,0,0,3.0,0.0789473684210526,0.9391882643356444,40.1224479675293
380.0,350.0,0,0,0,0,-30.0,-0.0789473684210526,-20.391882643356443,335.75
46.0,47.0,2,2,0,0,1.0,0.0217391304347826,-0.3536039118881185,43.29999923706055
4.8,4.25,0,0,0,0,-0.5499999999999998,-0.1145833333333333,-1.355517848461535,4.309473514556885
14.0,10.0,0,0,0,0,-4.0,-0.2857142857142857,-3.585584352447526,9.119999885559082
10.0,13.0,0,2,2,2,3.0,0.3,0.9391882643356444,10.220000267028809
8.6,10.0,0,0,0,0,1.4000000000000004,0.1627906976744186,-0.0950454766433657,9.229999542236328
23.0,24.0,2,2,0,0,1.0,0.0434782608695652,-0.3536039118881185,15.630000114440918
300.0,300.0,2,2,0,0,0.0,0.0,-1.0,198.2899932861328
5.0,5.0,0,0,0,0,0.0,0.0,-1.0,5.389999866485596
25.0,25.0,2,2,0,0,0.0,0.0,-1.0,18.030000686645508
40.0,38.0,-3,-3,0,0,-2.0,-0.05,-2.292792176223763,45.400001525878906
110.0,110.0,2,2,0,0,0.0,0.0,-1.0,94.0
95.0,95.0,0,0,0,0,0.0,0.0,-1.0,66.47000122070312
5.0,10.0,2,2,0,0,5.0,1.0,2.2319804405594073,5.440000057220459
67.0,67.0,-2,-2,0,0,0.0,0.0,-1.0,74.2699966430664
55.0,55.0,2,2,0,0,0.0,0.0,-1.0,40.810001373291016
27.0,27.0,2,2,0,0,0.0,0.0,-1.0,22.299999237060547
29.0,29.0,2,0,-2,2,0.0,0.0,-1.0,28.34000015258789
91.0,90.0,2,2,0,0,-1.0,-0.0109890109890109,-1.6463960881118815,77.58999633789062
33.0,34.0,0,0,0,0,1.0,0.0303030303030303,-0.3536039118881185,30.950000762939453
109.0,109.0,2,2,0,0,0.0,0.0,-1.0,63.400001525878906
20.0,20.0,2,2,0,0,0.0,0.0,-1.0,16.860000610351562
95.0,95.0,2,2,0,0,0.0,0.0,-1.0,83.4000015258789
8.5,7.0,0,0,0,0,-1.5,-0.1764705882352941,-1.969594132167822,7.460000038146973
66.0,70.0,0,0,0,0,4.0,0.0606060606060606,1.5855843524475255,67.17986297607422
16.0,16.0,0,0,0,0,0.0,0.0,-1.0,15.630000114440918
495.0,495.0,0,0,0,0,0.0,0.0,-1.0,455.1300048828125
50.0,48.0,2,2,0,0,-2.0,-0.04,-2.292792176223763,39.630001068115234
10.0,11.0,0,0,0,0,1.0,0.1,-0.3536039118881185,10.9399995803833
9.0,10.0,2,2,0,0,1.0,0.1111111111111111,-0.3536039118881185,6.389999866485596
5.0,5.0,2,2,0,0,0.0,0.0,-1.0,3.5799999237060547
4.0,4.5,2,2,0,0,0.5,0.125,-0.6768019559440592,3.940000057220459
122.0,126.0,0,0,0,0,4.0,0.0327868852459016,1.5855843524475255,125.15701293945312
38.0,46.0,2,2,0,0,8.0,0.2105263157894736,4.171168704895051,38.540000915527344
10.0,10.0,2,2,0,0,0.0,0.0,-1.0,3.700000047683716
96.0,96.0,2,0,-2,2,0.0,0.0,-1.0,91.37999725341795
12.0,5.0,2,0,-2,2,-7.0,-0.5833333333333334,-5.524772616783171,4.760000228881836
12.0,10.0,2,2,0,0,-2.0,-0.1666666666666666,-2.292792176223763,4.630000114440918
1.25,1.5,2,2,0,0,0.25,0.2,-0.8384009779720296,0.914799988269806
62.0,54.0,0,0,0,0,-8.0,-0.1290322580645161,-6.171168704895052,48.68000030517578
124.0,123.0,0,0,0,0,-1.0,-0.0080645161290322,-1.6463960881118815,114.68000030517578
240.0,240.0,2,2,0,0,0.0,0.0,-1.0,154.3800048828125
74.0,77.0,2,2,0,0,3.0,0.0405405405405405,0.9391882643356444,71.75309753417969
11.0,11.0,2,2,0,0,0.0,0.0,-1.0,9.130000114440918
21.0,21.0,2,2,0,0,0.0,0.0,-1.0,13.5
500.0,580.0,0,0,0,0,80.0,0.16,50.71168704895051,570.5674438476562
253.0,253.0,0,0,0,0,0.0,0.0,-1.0,236.9900054931641
73.0,83.0,2,2,0,0,10.0,0.136986301369863,5.4639608811188145,45.38666534423828
14.0,14.0,0,2,2,2,0.0,0.0,-1.0,11.109999656677246
18.0,16.0,2,2,0,0,-2.0,-0.1111111111111111,-2.292792176223763,6.03000020980835
6.0,5.5,2,2,0,0,-0.5,-0.0833333333333333,-1.3231980440559408,2.9600000381469727
66.0,66.0,2,0,-2,2,0.0,0.0,-1.0,62.90999984741211
275.0,325.0,2,2,0,0,50.0,0.1818181818181818,31.319804405594073,262.7900085449219
14.0,14.0,2,2,0,0,0.0,0.0,-1.0,1.190000057220459
365.0,385.0,2,2,0,0,20.0,0.0547945205479452,11.927921762237627,335.6700134277344
34.0,35.0,0,0,0,0,1.0,0.0294117647058823,-0.3536039118881185,39.41999816894531
13.0,12.0,0,0,0,0,-1.0,-0.0769230769230769,-1.6463960881118815,10.979999542236328
5.0,5.0,2,2,0,0,0.0,0.0,-1.0,0.9679999947547911
31.0,28.0,2,2,0,0,-3.0,-0.0967741935483871,-2.9391882643356446,23.61000061035156
56.0,54.0,2,0,-2,2,-2.0,-0.0357142857142857,-2.292792176223763,45.630096435546875
15.0,15.0,2,2,0,0,0.0,0.0,-1.0,10.399999618530272
2.0,2.0,2,2,0,0,0.0,0.0,-1.0,1.2799999713897705
57.0,67.0,2,2,0,0,10.0,0.175438596491228,5.4639608811188145,54.22999954223633
53.0,57.0,0,2,2,2,4.0,0.0754716981132075,1.5855843524475255,46.71999740600586
18.0,18.0,2,2,0,0,0.0,0.0,-1.0,7.389999866485596
40.0,45.0,2,2,0,0,5.0,0.125,2.2319804405594073,35.892730712890625
255.0,250.0,2,2,0,0,-5.0,-0.0196078431372549,-4.231980440559408,227.0
35.0,34.0,2,2,0,0,-1.0,-0.0285714285714285,-1.6463960881118815,23.982675552368164
48.0,48.0,2,2,0,0,0.0,0.0,-1.0,11.640000343322754
380.0,380.0,2,2,0,0,0.0,0.0,-1.0,303.48431396484375
15.0,15.0,2,2,0,0,0.0,0.0,-1.0,7.989999771118164
41.0,44.0,2,2,0,0,3.0,0.073170731707317,0.9391882643356444,36.25
9.5,10.0,0,0,0,0,0.5,0.0526315789473684,-0.6768019559440592,10.4399995803833
17.0,25.0,0,2,2,2,8.0,0.4705882352941176,4.171168704895051,21.799999237060547
1.25,1.5,0,0,0,0,0.25,0.2,-0.8384009779720296,1.2100000381469729
19.5,19.0,0,2,2,2,-0.5,-0.0256410256410256,-1.3231980440559408,15.56999969482422
34.0,36.0,2,2,0,0,2.0,0.0588235294117647,0.2927921762237629,36.90999984741211
8.5,8.5,2,2,0,0,0.0,0.0,-1.0,5.389999866485596
12.0,14.0,2,2,0,0,2.0,0.1666666666666666,0.2927921762237629,11.550000190734863
145.0,140.0,-3,-3,0,0,-5.0,-0.0344827586206896,-4.231980440559408,133.24000549316406
30.0,32.0,2,2,0,0,2.0,0.0666666666666666,0.2927921762237629,22.68000030517578
920.0,0.0,0,0,0,0,-920.0,-1.0,-595.684401062931,1101.550048828125
69.0,69.0,2,0,-2,2,0.0,0.0,-1.0,65.80265808105469
1.15,2.25,0,0,0,0,1.1,0.9565217391304348,-0.2889643030769303,2.0899999141693115
22.0,22.0,0,0,0,0,0.0,0.0,-1.0,21.899999618530273
120.0,140.0,0,0,0,0,20.0,0.1666666666666666,11.927921762237627,136.05999755859375
120.0,120.0,2,2,0,0,0.0,0.0,-1.0,104.08999633789062
115.0,111.0,0,2,2,2,-4.0,-0.0347826086956521,-3.585584352447526,97.0
4.0,3.0,0,0,0,0,-1.0,-0.25,-1.6463960881118815,3.1600000858306885
45.0,44.0,2,2,0,0,-1.0,-0.0222222222222222,-1.6463960881118815,34.4900016784668
200.0,197.0,0,0,0,0,-3.0,-0.015,-2.9391882643356446,193.19000244140625
78.0,78.0,2,2,0,0,0.0,0.0,-1.0,67.75
180.0,195.0,2,2,0,0,15.0,0.0833333333333333,8.695941321678221,166.0500030517578
185.0,195.0,0,0,0,0,10.0,0.054054054054054,5.4639608811188145,179.3800048828125
56.0,56.0,2,2,0,0,0.0,0.0,-1.0,19.229999542236328
3.3,4.0,2,2,0,0,0.7000000000000002,0.2121212121212121,-0.5475227383216829,3.690000057220459
60.0,70.0,2,2,0,0,10.0,0.1666666666666666,5.4639608811188145,62.84000015258789
5.0,5.0,2,2,0,0,0.0,0.0,-1.0,1.2699999809265137
20.0,20.0,2,2,0,0,0.0,0.0,-1.0,5.909999847412109
44.0,45.0,2,2,0,0,1.0,0.0227272727272727,-0.3536039118881185,38.34000015258789
23.0,32.0,0,0,0,0,9.0,0.391304347826087,4.817564793006933,30.440000534057617
35.0,37.0,2,2,0,0,2.0,0.0571428571428571,0.2927921762237629,30.97854232788086
35.0,30.0,2,2,0,0,-5.0,-0.1428571428571428,-4.231980440559408,22.1200008392334
49.0,49.0,2,2,0,0,0.0,0.0,-1.0,43.000823974609375
30.0,30.0,2,2,0,0,0.0,0.0,-1.0,4.340000152587891
25.0,25.0,2,2,0,0,0.0,0.0,-1.0,22.209999084472656
8.0,7.0,2,2,0,0,-1.0,-0.125,-1.6463960881118815,3.759999990463257
47.0,43.0,0,0,0,0,-4.0,-0.0851063829787234,-3.585584352447526,45.0099983215332
10.0,7.5,2,2,0,0,-2.5,-0.25,-2.615990220279704,6.844393253326416
72.0,67.0,0,0,0,0,-5.0,-0.0694444444444444,-4.231980440559408,69.52999877929688
19.0,18.0,0,0,0,0,-1.0,-0.0526315789473684,-1.6463960881118815,15.1899995803833
34.0,34.0,2,2,0,0,0.0,0.0,-1.0,33.68000030517578
126.0,127.0,0,0,0,0,1.0,0.0079365079365079,-0.3536039118881185,115.58098602294922
26.0,27.0,0,0,0,0,1.0,0.0384615384615384,-0.3536039118881185,25.304059982299805
220.0,250.0,2,2,0,0,30.0,0.1363636363636363,18.391882643356443,204.83999633789065
74.0,74.0,0,0,0,0,0.0,0.0,-1.0,67.54000091552734
41.0,41.0,-2,2,4,4,0.0,0.0,-1.0,34.5
1.5,2.0,2,2,0,0,0.5,0.3333333333333333,-0.6768019559440592,1.4500000476837158
10.0,10.0,2,2,0,0,0.0,0.0,-1.0,1.1200000047683716
225.0,230.0,0,0,0,0,5.0,0.0222222222222222,2.2319804405594073,204.8300018310547
65.0,68.0,2,2,0,0,3.0,0.0461538461538461,0.9391882643356444,58.082481384277344
88.0,88.0,-2,-2,0,0,0.0,0.0,-1.0,88.91999816894531
3.75,5.25,0,0,0,0,1.5,0.4,-0.0304058678321778,5.630000114440918
136.0,138.0,2,2,0,0,2.0,0.0147058823529411,0.2927921762237629,107.81999969482422
21.0,23.0,0,0,0,0,2.0,0.0952380952380952,0.2927921762237629,23.200000762939453
27.0,25.0,2,0,-2,2,-2.0,-0.074074074074074,-2.292792176223763,24.86000061035156
169.0,167.0,2,2,0,0,-2.0,-0.0118343195266272,-2.292792176223763,99.69000244140624
46.0,46.0,0,0,0,0,0.0,0.0,-1.0,37.70000076293945
42.0,20.0,2,2,0,0,-22.0,-0.5238095238095238,-15.220713938461392,11.220000267028809
8.0,7.85,2,0,-2,2,-0.1500000000000003,-0.01875,-1.0969594132167824,7.730000019073486
14.0,14.0,2,2,0,0,0.0,0.0,-1.0,8.5600004196167
10.0,14.0,2,2,0,0,4.0,0.4,1.5855843524475255,9.369999885559082
90.0,102.0,0,0,0,0,12.0,0.1333333333333333,6.756753057342578,93.13999938964844
11.5,11.5,2,2,0,0,0.0,0.0,-1.0,3.4700000286102295
10.0,10.0,0,0,0,0,0.0,0.0,-1.0,8.920000076293945
15.0,14.0,3,3,0,0,-1.0,-0.0666666666666666,-1.6463960881118815,7.090000152587891
23.5,23.5,2,2,0,0,0.0,0.0,-1.0,15.170000076293944
15.0,15.0,2,2,0,0,0.0,0.0,-1.0,13.119999885559082
180.0,190.0,0,0,0,0,10.0,0.0555555555555555,5.4639608811188145,177.42999267578125
48.0,52.0,2,2,0,0,4.0,0.0833333333333333,1.5855843524475255,47.939998626708984
340.0,334.0,2,2,0,0,-6.0,-0.0176470588235294,-4.878376528671289,245.3300018310547
50.0,47.0,2,2,0,0,-3.0,-0.06,-2.9391882643356446,33.90999984741211
24.0,22.0,0,0,0,0,-2.0,-0.0833333333333333,-2.292792176223763,20.618907928466797
19.0,39.0,0,2,2,2,20.0,1.0526315789473684,11.927921762237627,34.790000915527344
18.0,15.0,2,2,0,0,-3.0,-0.1666666666666666,-2.9391882643356446,12.8100004196167
8.0,6.0,2,2,0,0,-2.0,-0.25,-2.292792176223763,3.9488658905029297
